client_id,sex,type,age
666757235,0,1,48
2676060085,1,1,27
2393826861,0,1,30
2493051645,0,1,28
2732134684,1,1,53
3369713902,0,1,41
2695262743,0,1,29
349451917,1,1,38
2466541672,1,1,43
1975989529,1,1,47
406558180,0,1,66
2466071321,0,1,28
3369769249,0,1,34
1363362639,1,1,58
3286883842,1,1,36
347774895,1,1,48
3117834619,0,1,61
894700440,1,1,30
349253817,1,1,38
1907740899,1,1,22
356533305,1,1,50
3360836393,0,1,72
348945919,0,1,32
2171689042,1,1,51
2700676821,1,1,59
887981806,0,1,32
347868915,1,1,62
722547861,0,1,60
2872817617,0,1,43
3286630644,1,1,38
1167238920,0,1,44
2950887476,1,1,26
1477792696,1,1,26
3446281166,1,1,44
3443672317,1,1,27
356361382,1,1,32
2004634957,1,1,35
349665558,0,1,47
3028593484,1,1,37
2358880871,0,1,37
3372303003,0,1,53
346831820,0,1,54
2104644760,1,1,47
2381588890,0,1,31
347701992,0,1,57
822165185,0,1,47
1929225932,0,1,38
2298299152,1,1,27
3060473376,0,1,25
2387761805,0,1,35
1542435799,0,1,50
2945121170,0,1,26
2860236966,0,1,32
1412192342,1,1,50
2692759034,0,1,49
2951093728,0,1,28
1385695624,0,1,58
2446557826,0,1,61
348839996,1,1,37
1171903478,0,1,30
2948160906,1,1,58
1639444247,0,1,52
1237055556,1,1,48
1869028910,1,1,54
762546593,1,1,34
348518200,0,1,53
2460390790,0,1,32
3363753473,0,1,31
1232080371,0,1,49
1585718922,1,1,44
828366237,0,1,24
3103600262,1,1,44
699789745,0,1,59
737967216,0,1,55
3369099496,1,1,22
2304209351,0,1,43
348361829,1,1,51
3114308192,0,1,31
1553454374,0,1,36
3355341794,0,1,38
2865340968,1,1,30
2493247229,0,1,32
2690131768,0,1,30
1905269117,1,1,58
348688383,1,1,60
2496186454,0,1,31
3022648754,1,1,36
349012194,0,1,29
1026081065,0,1,27
2062385477,1,1,51
348220280,0,1,64
349054837,1,1,51
634872651,0,1,47
1402059692,0,1,51
3275109660,0,1,39
2150282193,0,1,27
985074522,1,1,23
2612111334,1,1,37
2116817393,1,1,49
347916475,0,1,32
1900510263,0,1,39
2307435838,0,1,31
2122266174,0,1,31
356502827,1,1,65
2469149784,0,1,37
348862174,1,1,55
3449394442,0,1,41
931096715,1,1,34
637954973,1,1,40
2376770978,0,1,41
1372537006,0,1,49
348786291,1,1,34
2143783430,1,1,31
1036171064,1,1,34
1236786799,0,1,55
1924040929,1,1,45
1353773142,1,1,44
3020349147,0,1,48
2535042149,0,1,36
2689532492,0,1,48
571760372,1,1,42
2234287112,1,1,50
437639898,0,1,54
347901254,1,1,54
349255030,1,1,38
3449628687,1,1,28
3148270073,0,1,29
3440332515,1,1,26
2607158519,0,1,30
2537662054,1,1,50
3446795118,0,1,35
2847095248,1,1,53
3020504271,0,1,29
2393846001,0,1,53
2869658417,0,1,28
349411247,1,1,50
347267666,0,1,36
2514853577,0,1,37
2248241589,0,1,27
1911913816,0,1,35
348526397,0,1,52
3108408871,0,1,56
409402055,0,1,25
3430378315,0,1,29
3118178392,0,1,31
349628849,0,1,25
2933579418,1,1,39
1369335398,1,1,57
2502140480,0,1,63
402524989,1,1,48
1311297596,1,1,46
2865484601,0,1,52
2350135454,0,1,26
347913742,0,1,39
2869453720,0,1,29
3427626606,1,1,55
3364106513,0,1,43
2745253619,0,1,37
2914800974,1,1,63
2816501116,1,1,23
2122277883,0,1,45
2198853514,0,1,55
2185531160,1,1,20
347575203,0,1,42
2328668427,0,1,49
946575570,1,1,62
838131727,1,1,40
2700819214,0,1,50
2391385465,0,1,33
2180304594,1,1,24
775445791,0,1,37
2341292559,1,1,28
1902946011,1,1,45
2364723205,0,1,40
1969635756,0,1,42
1115368254,0,1,38
3439500017,0,1,23
1486109423,0,1,56
623638871,0,1,54
3449331605,0,1,66
563413225,1,1,30
1189776610,1,1,47
3372265563,1,1,25
1169498781,1,1,50
1548977881,0,1,39
846660905,0,1,52
3020163455,1,1,27
2723739585,0,1,28
3205553832,1,1,38
1022284018,1,1,31
894806388,0,1,33
693826404,0,1,53
469956398,1,1,29
3439957651,0,1,54
2700525757,0,1,35
3372063477,0,1,24
494419833,1,1,35
3446647263,1,1,51
2450098947,1,1,26
1920772314,0,1,38
973482745,0,1,47
874220014,1,1,48
2816535068,0,1,58
2427622509,0,1,22
348663493,0,1,57
2232527864,0,1,39
3371899756,1,1,52
347586109,0,1,62
1104525561,1,1,43
1289205922,1,1,59
348279287,0,1,55
3003281422,0,1,38
349667030,1,1,41
1538674236,0,1,46
358149990,0,1,28
2707182333,1,1,27
3446338702,0,1,41
347733057,0,1,36
3369459311,0,1,58
1302942346,1,1,50
2248178858,0,1,58
2693131686,0,1,48
347560094,1,1,61
348345042,1,1,34
1915467509,1,1,42
3103258615,1,1,32
554153585,1,1,35
2947977938,0,1,23
2450212283,1,1,24
349220277,1,1,47
1171960220,1,1,49
3446314356,0,1,56
3434017505,0,1,36
3108316689,1,1,37
450847630,0,1,55
2679472188,1,1,23
1576294276,1,1,61
2913873798,0,1,24
3194626694,0,1,28
477654936,1,1,50
3443079015,0,1,39
2865519132,1,1,58
3415776048,0,1,31
2695771297,1,1,47
3446466870,0,1,45
3283165418,0,1,29
3011964636,0,1,36
2251074148,1,1,24
828142463,0,1,61
2423972660,1,1,63
347879027,1,1,51
3449601102,1,1,31
3114613472,1,1,39
3195165407,0,1,27
349397646,1,1,51
3445941155,1,1,27
3200590866,0,1,29
349641727,1,1,36
2171719759,0,1,43
2150176432,0,1,41
349273614,0,1,47
3200436102,0,1,47
1277529174,0,1,54
2306972297,0,1,60
349906019,0,1,55
3202802236,0,1,29
349076624,0,1,53
1905315158,1,1,56
1366683579,1,1,36
3364057773,0,1,54
349840150,1,1,48
3114803804,0,1,45
881267632,0,1,57
699930489,0,1,31
2039803906,1,1,36
2240462675,1,1,27
1072931696,0,1,35
3197392387,0,1,23
2865423220,0,1,21
347455160,1,1,48
2933795930,1,1,38
421711184,0,1,46
347364508,0,1,54
3446631964,1,1,23
1529130901,0,1,55
522130013,0,1,33
348221892,0,1,48
2520160883,0,1,39
2457064293,0,1,23
2379048904,1,1,41
2851705021,0,1,23
2180388820,0,1,29
1430273196,0,1,35
3366370352,0,1,35
359845492,1,1,48
2171773814,0,1,28
1952736026,0,1,52
2514094345,1,1,36
2423998030,1,1,23
3120860573,0,1,45
867292666,0,1,36
348662600,0,1,57
1291822552,1,1,32
347568265,0,1,45
348374853,1,1,59
3275324978,1,1,42
348756775,0,1,36
2248327341,1,1,31
2379024709,0,1,36
348782583,0,1,68
775396834,1,1,37
2424023141,0,1,66
3114526291,1,1,52
348628273,0,1,65
347926107,1,1,48
846513046,0,1,30
3440242735,1,1,49
348212442,1,1,32
1611738623,1,1,55
3449136273,0,1,31
2255491886,1,1,20
348245901,0,1,56
2495967947,0,1,21
2499000456,0,1,33
579025683,0,1,41
3283699077,0,1,32
2987003099,0,1,71
347453221,1,1,52
2383709964,0,1,41
365574201,0,1,33
2601969653,1,1,48
2391677423,1,1,22
434027338,0,1,37
3366897588,1,1,51
914911792,0,1,48
2501873002,0,1,49
757819905,1,1,33
2492722142,0,1,31
2852133920,0,1,30
2869928068,1,1,50
2698058781,1,1,29
347230274,0,1,37
2601586032,1,1,45
2772635138,0,1,50
2381127305,0,1,26
348856167,0,1,52
636299473,1,1,37
2769535603,0,1,36
2502626539,1,1,48
1631917972,0,1,52
2549301049,0,1,27
3200468930,0,1,40
967228377,1,1,47
372835311,1,1,47
2775447131,1,1,43
2328317277,0,1,51
3120968701,1,1,37
3283343779,1,1,53
350007545,0,1,58
830615275,1,1,47
1369499879,1,1,52
1012163539,1,1,26
1212093627,1,1,38
989856252,1,1,54
1068827493,0,1,52
2355237163,0,1,30
3283274169,0,1,48
802918751,0,1,33
3197271257,0,1,47
521010886,1,1,53
347570079,1,1,56
2279644018,1,1,43
3400220837,0,1,51
522078483,1,1,36
1223507485,0,1,53
347927046,1,1,50
2391339865,0,1,25
425263605,1,1,25
1952839167,1,1,39
1538524587,0,1,50
442570266,1,1,40
2988022914,0,1,58
3118460559,0,1,35
3366634035,1,1,52
2452645364,1,1,52
349580819,1,1,27
854952955,1,1,37
3371919273,1,1,47
3448869896,0,1,60
2611737245,1,1,57
2945380668,0,1,45
3022460392,0,1,25
1585795377,0,1,32
347267801,1,1,53
346887759,1,1,44
1223792629,0,1,54
2393960241,1,1,32
3403102524,1,1,23
348951338,1,1,45
3369109455,1,1,20
348630013,1,1,43
1229347935,0,1,62
775420068,0,1,42
2475324646,1,1,42
3369165032,1,1,31
3114189908,1,1,26
2388092975,0,1,48
1172134070,0,1,57
2924269953,1,1,49
1975913726,1,1,50
3439470419,1,1,27
2128164906,1,1,49
2024410663,1,1,39
1243661510,1,1,41
347152687,0,1,49
3446006072,1,1,24
3364040381,0,1,30
1553437364,1,1,41
408626948,0,1,30
3283003494,1,1,38
2391402929,0,1,24
2101864966,0,1,34
3361037971,1,1,26
1976209205,0,1,47
1014115196,1,1,52
349215072,0,1,61
2810132787,1,1,52
2923669968,0,1,42
2713536069,0,1,39
1797321347,0,1,66
762526092,0,1,51
432119127,0,1,27
987427874,1,1,25
1991933088,1,1,39
1092446460,1,1,56
2615765438,1,1,35
3451727114,0,1,55
2732239169,1,1,47
347501525,0,1,63
2695560585,0,1,36
973645694,1,1,39
401675238,0,1,30
2140668636,0,1,30
349135451,1,1,42
2860307814,0,1,22
3446663093,1,1,42
2452626878,0,1,27
2904978940,0,1,28
2030463060,0,1,51
558232195,1,1,47
2869468037,0,1,39
2496130834,1,1,38
2433794222,0,1,24
2535388600,1,1,28
1270148602,0,1,44
868881139,0,1,26
3194590910,1,1,27
620975395,1,1,39
1144700085,0,1,47
346835272,1,1,51
2866101396,0,1,51
2460339447,0,1,42
1155034990,1,1,55
2950912194,0,1,29
1216176527,1,1,44
458937940,1,1,44
2102125538,0,1,24
348931310,0,1,53
2230481314,0,1,35
348773314,1,1,58
347063896,0,1,70
2192668497,1,1,27
349772558,1,1,54
359840959,1,1,41
563579618,0,1,32
348446382,0,1,33
2865767439,1,1,55
2947912114,0,1,60
349645677,0,1,38
896995701,0,1,36
832102885,1,1,58
3147763419,1,1,22
522041147,0,1,55
2772503448,1,1,19
2944943338,1,1,39
343573750,0,1,32
2079658445,0,1,27
1773742331,1,1,41
1294110226,1,1,41
3372038590,0,1,31
347835474,0,1,52
2255481177,1,1,37
2988041202,1,1,34
3372036702,0,1,41
2678798657,0,1,59
2391631084,0,1,35
1963172878,0,1,27
2700793288,0,1,57
1473916180,1,1,50
2865357353,0,1,44
347833682,0,1,33
1385943068,0,1,40
349979590,1,1,49
347788243,1,1,28
348852889,1,1,48
2171476828,1,1,56
348376515,1,1,51
3443468459,1,1,19
2634264664,1,1,37
348777476,0,1,47
2027851305,1,1,41
838274602,0,1,35
349160289,1,1,25
2695232470,0,1,48
2502563414,0,1,40
2530460793,0,1,37
2180939177,0,1,36
512154319,0,1,26
2273701965,0,1,52
2460980550,0,1,70
2720470173,0,1,28
716841559,0,1,56
623637471,0,1,27
741961185,0,1,38
349508446,1,1,50
2517229578,0,1,44
3117873025,0,1,45
356486667,0,1,26
1776163562,0,1,49
2983955843,1,1,29
3363724424,1,1,60
2177619844,0,1,53
1553413717,1,1,65
1520442940,1,1,55
2950627630,1,1,24
1998648765,1,1,35
2984183318,1,1,44
975625563,1,1,39
2869958014,1,1,28
2174198369,0,1,39
1323523526,0,1,38
2869613336,0,1,30
2692821962,0,1,34
347172032,0,1,46
349452996,1,1,39
2598100094,0,1,35
1488218399,0,1,51
3439719600,1,1,28
1924049971,0,1,47
3446082032,0,1,45
2328266630,1,1,28
1490608809,1,1,30
349118461,1,1,33
3200287323,0,1,26
1631912468,0,1,37
3197188327,0,1,31
3277719702,0,1,30
2598315528,1,1,51
2341105741,1,1,25
3056373906,0,1,27
2772882564,1,1,63
2700558154,1,1,23
346797676,0,1,46
747970789,1,1,35
1177758523,1,1,57
356481190,0,1,35
349172925,0,1,54
3366426829,1,1,24
353583960,1,1,29
1998862750,1,1,54
2495473087,0,1,33
1900367388,0,1,61
2689901966,0,1,55
3445947455,1,1,24
2987766624,1,1,24
347916609,1,1,44
384972806,1,1,55
349190818,1,1,40
2192227480,0,1,23
2246350706,1,1,42
1001912478,1,1,36
2905002605,0,1,42
3245214636,0,1,41
1734558442,1,1,58
3443654316,0,1,55
1175124027,1,1,33
1488384884,0,1,38
579117071,0,1,33
348015004,1,1,49
347958800,0,1,56
917171877,1,1,36
1953345463,0,1,49
779943551,0,1,59
349746868,1,1,57
1017270926,0,1,24
2296348316,0,1,30
2873137049,0,1,30
778147380,0,1,58
973450559,1,1,24
347522005,0,1,58
1133202233,1,1,26
347545201,1,1,50
2463497611,0,1,48
2215439256,1,1,38
524281348,1,1,50
760353790,0,1,54
2778228403,0,1,27
2096279758,0,1,53
3103539473,0,1,25
347678337,1,1,60
386699879,1,1,36
3286694384,1,1,50
1972071644,0,1,37
2859772770,1,1,52
3236679693,1,1,54
3283300755,1,1,53
3239069236,0,1,31
2435908063,0,1,34
1351306980,1,1,27
2373320388,0,1,37
2854105946,0,1,70
346995881,1,1,42
2125047960,0,1,29
2529747696,1,1,47
2015174186,1,1,43
2499053780,0,1,51
3273254297,0,1,20
348270324,0,1,54
1545775426,1,1,41
592497452,1,1,50
543231358,1,1,52
3449070080,0,1,28
2096676727,0,1,30
1375763577,0,1,36
1014016293,1,1,54
433916098,1,1,43
2851800353,1,1,32
2232310035,1,1,57
2466084211,1,1,24
2492397037,1,1,27
3117724506,1,1,61
3451762337,1,1,34
2183019946,0,1,49
2826544285,0,1,25
347759713,0,1,35
3195083910,0,1,28
3011368645,1,1,32
3236517603,1,1,29
623634499,0,1,58
2615284292,0,1,30
1439671003,0,1,27
3364374839,0,1,35
2300707059,1,1,33
1580080735,1,1,22
1375670082,0,1,37
2700828510,1,1,27
348105887,1,1,50
1421731456,1,1,45
835631872,0,1,44
2493032591,1,1,50
2657596828,0,1,24
3120933311,0,1,53
3364354635,1,1,54
2772773313,0,1,23
3369228270,0,1,39
794542835,0,1,32
347359979,0,1,38
348530975,0,1,57
2180352947,0,1,30
521022144,1,1,51
929032966,1,1,49
1115184548,0,1,53
3114391281,0,1,41
2092215305,0,1,23
1850084138,1,1,64
2615490341,1,1,28
607327256,0,1,37
3186151520,0,1,22
1845741273,0,1,23
2094294879,0,1,40
1382535620,1,1,38
692751902,0,1,33
3369199875,1,1,22
853230369,0,1,53
564762596,1,1,53
1334672462,0,1,28
2461041413,0,1,35
3197761886,0,1,53
349512527,1,1,45
1457410936,0,1,31
3283694196,0,1,21
1561470268,0,1,32
673360367,0,1,28
1172099008,0,1,21
3283795770,0,1,41
2466094061,0,1,25
589248659,0,1,40
2859424160,0,1,22
2693101676,1,1,59
752324707,1,1,47
348161988,1,1,52
1959833851,0,1,42
3446332771,0,1,48
1323888434,1,1,44
365568182,1,1,59
2276242797,0,1,46
346835452,1,1,66
828485187,0,1,48
349054702,1,1,58
965297271,1,1,52
497448578,1,1,25
2947966780,1,1,30
1787901095,0,1,27
773927190,1,1,54
3260101962,1,1,26
3171041590,0,1,31
1826474151,0,1,40
2947930633,1,1,57
2001820761,1,1,26
2698435511,0,1,35
1296585448,0,1,41
2185809043,0,1,29
1291715406,0,1,54
1794526749,1,1,56
2573571536,0,1,44
2073837541,0,1,25
348346342,0,1,41
348155183,0,1,59
1969708659,1,1,39
3194580957,0,1,31
347705319,0,1,59
2399481703,0,1,24
2373814368,0,1,37
1145069176,1,1,43
3035188475,1,1,32
2945295842,1,1,42
2015207546,0,1,31
2337850629,1,1,39
349152757,1,1,45
347412404,1,1,42
1064227913,1,1,39
2941304502,0,1,55
3327253048,0,1,34
1236798210,0,1,28
3445901275,0,1,30
349088958,1,1,36
3360195039,1,1,31
2911149066,1,1,30
2695994994,0,1,63
1979262118,1,1,66
911836793,0,1,29
349049679,1,1,33
3448952254,0,1,49
2258947074,1,1,36
3280086482,0,1,45
3366410546,1,1,24
716813210,0,1,33
349218618,0,1,49
1476066967,0,1,49
1182967836,1,1,40
3449194640,0,1,25
2111930168,0,1,43
807163761,0,1,40
2234375210,0,1,31
943689028,0,1,64
2096388937,1,1,21
3446315910,0,1,44
1969958679,0,1,61
3283568486,0,1,63
634922011,1,1,44
1366572512,0,1,27
3449612138,0,1,48
2463760223,0,1,33
3364330370,0,1,48
3451747140,0,1,30
2947951086,0,1,42
1036260200,0,1,28
741710526,0,1,37
2180837957,0,1,35
2062747470,0,1,37
1505447598,1,1,51
2221661778,1,1,26
2036630093,1,1,35
3283210248,0,1,34
3364159253,0,1,31
349204582,0,1,28
347901881,1,1,65
383566470,0,1,38
2444164857,0,1,40
2391683311,1,1,39
348394010,0,1,40
1969756976,1,1,43
2495354253,0,1,53
955178776,0,1,24
1475886517,0,1,61
961101556,0,1,50
2865748104,0,1,32
3451844763,1,1,50
349480267,0,1,33
2012512590,0,1,45
1105783102,0,1,60
347097395,0,1,43
1175329857,1,1,39
2499467074,0,1,32
1593928787,1,1,48
1402074668,0,1,39
348271220,1,1,49
3366476036,0,1,57
1782000663,1,1,29
522046659,1,1,52
3114925970,0,1,37
348885143,1,1,39
485592299,1,1,53
1929274595,0,1,54
2502659313,0,1,51
2043456668,1,1,47
3203088612,0,1,19
2647588255,1,1,27
347011881,1,1,44
348755523,1,1,27
2772967526,0,1,36
973481999,1,1,37
894803080,0,1,26
1404333909,0,1,60
2869679379,1,1,41
346707216,1,1,62
1318547841,0,1,66
348712329,1,1,27
1905453637,0,1,32
2530427537,0,1,36
1859522833,1,1,52
2267807541,0,1,31
3443020841,0,1,28
2387900421,1,1,32
3035512604,0,1,52
1229306048,0,1,41
2809692453,0,1,26
2227497812,1,1,38
1180391652,1,1,51
1200862613,1,1,36
3451957808,1,1,22
346959712,1,1,41
3366620515,0,1,38
3200179207,1,1,26
2367131348,0,1,27
1177731104,1,1,51
348501243,0,1,37
349661662,0,1,37
348206364,0,1,51
348038112,1,1,55
3123589057,0,1,30
1905193355,0,1,53
1353864979,0,1,26
2695182381,0,1,27
623628599,0,1,29
2585715327,0,1,56
347485565,0,1,55
3443412161,0,1,39
2847285088,0,1,60
1969679033,1,1,21
2601569604,1,1,55
348835877,0,1,27
1219063025,1,1,30
3443594569,0,1,47
2869480911,0,1,26
3451689596,1,1,29
2234360392,1,1,55
349152802,1,1,37
2526895142,1,1,39
1389104996,0,1,66
911792116,0,1,54
1253903391,1,1,68
2692744806,0,1,37
1107187169,0,1,34
971067921,1,1,47
1837813888,1,1,24
3286596966,0,1,30
2092736735,1,1,56
1077273054,1,1,39
3449280611,1,1,55
2836886356,0,1,41
1135341243,0,1,28
1355480503,0,1,63
2948030784,0,1,41
2948168636,1,1,46
2180365410,0,1,30
3200738407,0,1,25
629355859,1,1,29
2866924105,0,1,64
805063702,0,1,32
698325512,1,1,42
2650614950,0,1,48
3191941334,0,1,31
1853974062,1,1,51
2358337612,0,1,32
2177979267,0,1,56
1246785276,1,1,34
347603065,0,1,46
3123726832,1,1,29
2611850303,1,1,51
2692705339,0,1,30
3202977170,1,1,47
348576516,0,1,54
2836163514,0,1,24
3236919919,1,1,50
643476928,1,1,54
3446102091,0,1,36
966946858,1,1,57
1189483326,1,1,32
2391666931,0,1,37
349518096,1,1,37
494318114,0,1,44
2391348342,0,1,28
3197826924,0,1,46
3286733482,0,1,37
2493051752,0,1,44
1160857767,1,1,45
3199874121,1,1,21
2517282807,0,1,39
2549431740,1,1,32
348226415,1,1,30
2672940910,0,1,23
349779830,0,1,41
3200467877,0,1,28
2604637143,1,1,26
2468961699,1,1,38
356385642,0,1,35
1121328214,0,1,34
2530090796,0,1,28
3141531456,0,1,40
2549403527,0,1,19
2388087143,1,1,39
347205286,0,1,32
2393951080,1,1,27
2140610180,0,1,54
2772979038,0,1,50
2466217457,0,1,43
355332916,0,1,33
3205549320,1,1,47
494312363,1,1,47
3117826870,0,1,31
3283253345,1,1,49
3194894919,0,1,48
966980982,0,1,33
2243099860,0,1,38
2240340825,1,1,55
968645369,0,1,57
3366348326,1,1,37
2573792242,0,1,41
643452891,0,1,28
1516705767,0,1,39
1776243719,1,1,53
2307327356,1,1,34
1579958203,1,1,44
2116818812,1,1,29
3446555524,1,1,23
348301455,0,1,56
2692837875,0,1,23
3446595124,0,1,20
3000436804,1,1,34
2460419566,1,1,54
2866265788,0,1,64
979592558,0,1,34
347473743,0,1,40
483486014,0,1,49
347787751,1,1,28
3254761730,1,1,25
2009906376,0,1,44
3254318795,0,1,64
2520167722,1,1,21
2666510753,1,1,40
348657853,0,1,36
3361055168,0,1,49
461401052,0,1,29
968646105,1,1,35
1180603199,1,1,49
1348294970,0,1,35
2240276286,1,1,32
3121013265,0,1,49
3446620399,0,1,22
2854461540,0,1,38
1950623412,0,1,55
348570607,1,1,47
2526487802,0,1,55
1209724191,0,1,54
889696802,0,1,26
3121211738,1,1,19
2173852981,1,1,41
2523262436,0,1,33
1933204648,0,1,36
2463275816,1,1,59
1019180332,1,1,56
2682186068,1,1,36
3089792913,1,1,43
2195622486,1,1,58
2859871951,0,1,53
2452732623,0,1,22
394349035,0,1,69
646475309,0,1,42
1243832848,0,1,26
347070745,0,1,52
775219825,1,1,29
3360464698,1,1,65
955282747,0,1,60
1375582282,0,1,35
349580459,1,1,31
2177630618,1,1,46
2456953968,1,1,25
2950656865,1,1,35
372368994,0,1,31
2411884966,1,1,37
2634551958,0,1,38
549034250,1,1,54
2411805832,0,1,38
2215276499,0,1,47
2573787652,0,1,46
3372267058,0,1,28
3446315859,0,1,21
348549019,1,1,50
3366371350,0,1,19
3344382192,0,1,31
3452042350,0,1,51
1098461525,0,1,67
376950552,1,1,40
3366728991,0,1,28
347052881,0,1,48
1776315774,1,1,36
1028634411,1,1,38
2690100824,1,1,55
2102141464,1,1,51
2300225827,1,1,56
3446091639,0,1,31
643474651,1,1,42
348489872,0,1,42
2549788433,1,1,21
1561335868,0,1,33
961037515,1,1,29
2805421999,0,1,54
3434140068,0,1,31
3449055041,0,1,28
2463518474,0,1,29
2872971462,0,1,30
349463796,0,1,32
3443052174,0,1,28
348264056,0,1,37
2944724435,0,1,31
2870013186,0,1,27
348887428,0,1,32
3239354217,0,1,27
349217089,1,1,55
1128722192,1,1,64
348052460,1,1,58
3120894216,1,1,42
2735892518,0,1,59
450796673,1,1,46
2391206873,0,1,65
2950934107,1,1,35
1485770984,1,1,51
3028336382,0,1,26
1077570185,1,1,38
3449342264,1,1,49
2624485524,0,1,36
2534930966,1,1,30
464305871,1,1,49
1607545349,0,1,30
2053120231,0,1,30
394464833,0,1,30
1019472201,1,1,50
2936287851,1,1,40
1372129720,1,1,52
2657717989,1,1,34
3306107090,0,1,32
2325881553,0,1,28
3443491033,1,1,34
1475649583,0,1,28
2897054301,0,1,28
3443436823,0,1,23
3439811151,0,1,28
356279425,1,1,42
2082621679,0,1,52
1938364856,0,1,20
1430245694,1,1,56
2532987872,1,1,25
3360747589,1,1,39
3446686301,0,1,53
2394023899,0,1,32
3123934668,0,1,28
1995553633,1,1,39
3109141386,0,1,51
2408928658,0,1,27
3369584461,1,1,50
3364021840,0,1,28
349944506,0,1,31
2369698838,1,1,31
349662245,1,1,38
2463520307,1,1,24
1061514777,0,1,28
2948097049,1,1,42
3278257138,1,1,35
3098887847,1,1,36
1933266609,0,1,31
975532103,0,1,41
1935947780,1,1,50
3202781879,0,1,28
1502448933,1,1,32
2065315328,0,1,64
1490889328,0,1,57
349571174,1,1,43
2298144370,0,1,30
2517573485,0,1,43
2859417503,1,1,28
3366765320,0,1,23
2758804788,0,1,23
349783235,1,1,64
2947831676,1,1,36
2180919178,1,1,40
390151653,0,1,42
387232742,1,1,46
2248649726,0,1,42
349044436,0,1,49
2109909619,0,1,29
3446207369,0,1,30
442718280,1,1,52
348028665,1,1,59
2873533287,1,1,55
773630691,1,1,31
347258481,1,1,50
3449202088,1,1,47
982322515,0,1,59
1433081803,1,1,24
2449663563,0,1,40
887773963,0,1,29
347732612,0,1,37
2695301709,1,1,23
3286529032,1,1,32
3118061705,1,1,30
979844073,1,1,59
2986876918,0,1,53
3200267025,1,1,36
3035713258,0,1,46
2394210862,0,1,44
3369535611,0,1,31
2404878139,0,1,34
3360468037,0,1,31
347314952,1,1,53
3443329893,1,1,60
2248177241,1,1,28
349126531,0,1,59
1875218984,0,1,26
910204311,1,1,35
1553425365,0,1,45
356550180,0,1,35
1943743473,0,1,70
2347576831,1,1,52
349115054,1,1,56
3369531194,0,1,31
347066987,1,1,47
348875924,1,1,49
348411299,0,1,65
1621459660,1,1,45
3446320383,0,1,65
896989538,0,1,58
2945186288,1,1,51
3446234880,1,1,38
2463220227,0,1,51
2192432444,1,1,35
349172206,0,1,35
2693063747,1,1,39
348595010,1,1,53
956969426,1,1,35
1459867174,0,1,60
3339160507,1,1,33
2775170066,1,1,44
2444152048,1,1,33
2350249077,0,1,40
1837626860,1,1,41
3283236319,0,1,32
3427550359,0,1,25
1490631012,0,1,42
2851654735,1,1,23
348584936,0,1,57
867463289,0,1,34
485582806,0,1,29
3430810090,0,1,24
346736798,1,1,62
2013088583,1,1,39
3443620354,0,1,27
497348007,0,1,65
1566910146,1,1,42
3443031230,1,1,35
2273714155,1,1,39
2535043105,0,1,33
2276479005,1,1,49
3449438750,1,1,57
2872560096,0,1,31
348970610,1,1,61
3016339946,0,1,28
3114275598,0,1,36
3114464293,1,1,37
3366597898,1,1,27
348005743,0,1,55
2766160500,0,1,24
958930448,0,1,48
603507961,0,1,50
486493579,1,1,60
2684362430,1,1,22
2532676837,0,1,29
347254498,1,1,60
2328426081,0,1,36
349488037,1,1,50
3197444302,0,1,60
1623988946,0,1,49
3369306567,0,1,57
3366746964,1,1,33
2542372076,1,1,47
2501943376,0,1,29
778218437,1,1,59
1511368374,0,1,55
3448894303,1,1,58
1439688477,1,1,45
2856772562,1,1,50
2209315998,0,1,47
1902824188,1,1,43
2859765246,1,1,31
1195081652,1,1,37
868771700,0,1,45
842770420,1,1,30
3364068006,1,1,41
347800538,1,1,54
802817565,1,1,33
1987358206,1,1,46
2611850032,1,1,40
2772513963,0,1,45
3203180790,0,1,29
1953152120,1,1,33
2865294984,0,1,44
1121242789,1,1,30
349576506,0,1,31
2690192677,0,1,27
1981802637,1,1,44
832064901,1,1,41
3364369392,0,1,22
3154386823,0,1,42
3445978363,0,1,46
3282999952,0,1,30
3186465892,0,1,35
2221575367,0,1,34
1289264935,0,1,37
2984659057,0,1,43
1414664084,0,1,24
823753984,0,1,39
1482980089,0,1,32
349090800,1,1,51
3446386574,1,1,36
2457482844,0,1,51
3445951783,1,1,26
1979208021,1,1,35
3446468312,0,1,23
2777846264,0,1,46
2905109879,0,1,19
1632138173,0,1,29
1239851242,0,1,42
349078461,0,1,61
3439397525,0,1,56
654191539,1,1,27
348412197,1,1,43
854992483,0,1,38
2697980885,1,1,57
762488786,0,1,54
347897175,0,1,33
824994031,0,1,46
3203058425,1,1,24
347681969,0,1,56
686185819,0,1,32
348867501,0,1,48
3449334043,0,1,35
2463341159,1,1,50
2328552006,0,1,40
348837762,1,1,61
475980036,1,1,54
3114394157,1,1,39
2517228804,0,1,20
3283149335,0,1,63
349798611,1,1,59
1189559927,0,1,38
3366454745,1,1,34
349291320,0,1,42
2393905993,1,1,34
2046403649,0,1,29
1180611169,1,1,46
2695529475,0,1,29
349781847,1,1,50
2568426097,1,1,25
540311620,0,1,55
2520604590,1,1,32
382785324,0,1,39
349286158,0,1,27
349063628,1,1,42
1526425122,0,1,30
393848884,1,1,39
348030638,0,1,57
1028578868,1,1,39
2122740321,1,1,54
348172061,1,1,50
3108453805,0,1,38
3344009656,0,1,52
2443662352,0,1,50
